0		0.3
0.0034333	0.29601
0.0038373	0.20927
0.0042412	0.13298
0.0046451	0.093923
0.005049	0.072667
0.0054529	0.055452
0.0058568	0.041892
0.0062607	0.039215
0.0066646	0.028869
0.0070685	0.025695
0.0074724	0.022244
0.0078763	0.017606
0.0082802	0.016603
0.0086841	0.01391
0.009088	0.012802
0.0094919	0.0118
0.0098958	0.012356
0.009974	0.012221
0.0103	0.009549
0.010704	0.0098875
0.011107	0.0093268
0.011304	0.0097756
0.011511	0.0077397
0.011915	0.0073529
0.012319	0.0066709
0.012634	0.0081728
0.012723	0.0078331
0.013127	0.0073479
0.013531	0.0065857
0.013934	0.0059819
0.013963	0.0065536
0.014338	0.0065611
0.014742	0.0067741
0.015146	0.0063541
0.015293	0.0050216
0.01555	0.0058981
0.015954	0.0052157
0.016357	0.0057431
0.016622	0.0051963
0.016761	0.0053401
0.017165	0.005482
0.017569	0.005163
0.017952	0.0056296
0.017973	0.0044138
0.018376	0.004751
0.01878	0.0053013
0.019184	0.0048112
0.019281	0.0051016
0.019588	0.0048886
0.019991	0.005274
0.020395	0.0048198
0.020611	0.0055087
0.020799	0.0050787
0.021203	0.0052163
0.021606	0.0050754
0.02194	0.0045683
0.02201	0.0053222
0.022414	0.004274
0.022818	0.0056183
0.023221	0.0048891
0.023269	0.0044619
0.023625	0.0043957
0.024029	0.0054888
0.024432	0.0045997
0.024598	0.0046568
0.024836	0.0046747
0.02524	0.0037218
0.025643	0.004247
0.025927	0.004181
0.026047	0.0050635
0.026451	0.0047656
0.026854	0.0050067
0.027256	0.0045958
0.027258	0.0047753
0.027661	0.0043788
0.028065	0.0052133
0.028469	0.0046886
0.028585	0.0047651
0.028872	0.0043394
0.029276	0.003506
0.029679	0.0042946
0.029914	0.0047961
0.031243	0.0037215
0.032571	0.0043307
0.0339	0.004299
0.033984	0.0042371
0.035228	0.0039516
0.036556	0.004615
0.037884	0.0045038
0.037979	0.0040958
0.039212	0.0041158
0.04054	0.0042348
0.041867	0.0041249
0.041972	0.0042612
0.043195	0.0046492
0.044522	0.0042132
0.045849	0.0042603
0.045964	0.0041041
0.047176	0.0044453
0.048503	0.0040303
0.04983	0.0042318
0.049954	0.0041626
0.051156	0.0041912
0.052482	0.0039201
0.053808	0.0044231
0.053943	0.0041552
0.055134	0.0042337
0.05646	0.0039465
0.057785	0.0040391
0.05793	0.0040883
0.059111	0.0040539
0.060436	0.0043068
0.06176	0.0039064
0.061915	0.0041659
0.063085	0.0040872
0.064409	0.0040296
0.065734	0.0039097
0.065898	0.0041805
0.067057	0.0042484
0.068381	0.0038922
0.069705	0.0041866
0.069879	0.0041247
0.071028	0.0039911
0.072351	0.0040725
0.073673	0.0039188
0.073857	0.0040776
0.074996	0.003826
0.076318	0.0037953
0.07764	0.0041101
0.077834	0.0040294
0.078961	0.0040974
0.080283	0.0042341
0.081604	0.0037885
0.081807	0.0040176
0.082924	0.0037052
0.084245	0.0041876
0.085778	0.0038843
0.089746	0.0041194
0.093712	0.0039386
0.097674	0.0039609
0.10163	0.0040072
0.10559	0.0039514
0.10954	0.003829
0.11349	0.0038242
0.11744	0.0037281
0.12138	0.0039266
0.12531	0.0038974
0.12925	0.0038538
0.13318	0.0037355
0.1371	0.0037797
0.14102	0.0038069
0.14494	0.0037236
0.14885	0.0036727
0.15276	0.0037386
0.15666	0.0036002
0.16056	0.0037377
0.16445	0.0037132
0.16834	0.0036756
0.17222	0.0036761
0.1761	0.0036098
0.17997	0.0035289
0.18383	0.0035676
0.18769	0.0035937
0.19155	0.0036576
0.19539	0.0034917
0.19924	0.0034927
0.20307	0.003423
0.2069	0.0035159
0.21072	0.0035595
0.21454	0.0035726
0.21835	0.0034208
0.22215	0.003402
0.22595	0.0033709
0.22974	0.003419
0.23352	0.003357
0.2373	0.0033365
0.24107	0.0032678
0.24483	0.0032839
0.24859	0.0032363
0.25233	0.0034047
0.25607	0.0033628
0.2598	0.0032394
0.26353	0.0031313
0.26725	0.0032164
0.27095	0.0033378
0.27466	0.003235
0.27835	0.0032793
0.28203	0.0031712
0.28571	0.0031822
0.28938	0.003103
0.29304	0.0031186
0.29669	0.0030984
0.30034	0.003021
0.30397	0.003101
0.3076	0.0031877
0.31122	0.003105
0.31483	0.0030172
0.31843	0.0031468
0.32202	0.0030878
0.3256	0.0030895
0.32917	0.003121
0.33274	0.0031904
0.33629	0.0030335
0.33984	0.0030717
0.34338	0.003099
0.34691	0.0031473
0.35043	0.0030679
0.35394	0.0031399
0.35744	0.0030756
0.36093	0.0030177
0.36441	0.0030934
0.36788	0.0030258
0.37134	0.0029578
0.37479	0.0030279
0.37823	0.0029963
0.38167	0.0030453
0.38509	0.0031376
0.3885	0.0030263
0.39191	0.0029515
0.3953	0.0029828
0.39868	0.0030461
0.40206	0.0028287
0.40542	0.0030453
0.40877	0.0030214
0.41211	0.0030176
0.41545	0.003055
0.41877	0.0029054
0.42208	0.003043
0.42538	0.0029326
0.42867	0.0029248
0.43196	0.0029683
0.43523	0.002892
0.43849	0.0028386
0.44174	0.0029327
0.44498	0.0028067
0.44821	0.0028316
0.45143	0.0029278
0.45463	0.0030361
0.45783	0.0028301
0.46102	0.0029104
0.4642	0.0029436
0.46736	0.003054
2	0.003
